1.916370645336520351e+00, -2.302759673509489208e-02, -4.767092509052422988e-02, -5.599512754134663289e-02, 2.843741557588016278e+00 0
2.645190785173996417e+00, -6.850049147752232948e-01, -2.829331434658443611e-01, 1.779206887101584811e-01, 1.728876355065436687e+00 0
2.743058986315880965e+00, -4.462073570227899078e-01, -3.344007324123735581e-01, 2.419293974451831031e-01, 2.145472054275286311e+00 0
2.297657450890017827e+00, -7.388712114741749493e-03, -3.341727868590663175e-01, 1.230377774316902123e-02, 5.826920299745648180e+00 0
2.360628762474203945e+00, -6.041746211716737813e-02, -3.367144638809616009e-01, 7.891582993993274953e-02, 3.924659292158859003e+00 0
1.025320100646021526e+00, -3.867740257683291993e-01, -8.976877638507585466e-01, -7.227317308678601337e-01, -1.169525955655891236e+00 0
2.885458805242686164e+00, -3.354796027516409040e-01, -3.952148428510713352e-01, 3.120837543197638175e-01, 2.858632317334934392e+00 0
1.470123271149506250e+00, -4.791715804069125451e-01, -1.396501758491648648e-01, -2.927390490338019347e-01, -2.288907281771490609e-02 0
2.537237061125298343e+00, -8.794025880270828210e-01, -2.552761364482413198e-01, 7.970524081784659265e-02, 1.511738944381170846e+00 0
5.330926934884789858e-01, -1.472566998288452143e-03, -2.613116466219134008e-03, -6.017758286705618236e-03, 2.600728742793225606e-02 0
2.236156464569160285e+00, -4.966168626899507554e-01, -2.156300886196916566e-01, 8.673240016154154519e-02, 1.559987673180366130e+00 0
7.518069115084462517e-01, -4.298773422621100099e-03, -1.134138416018210666e-02, -2.611436505375439379e-02, 1.675541305635258049e-01 0
2.667032701488677660e+00, -8.188416576531424296e-01, -2.761021438878210055e-01, 1.424908439221071743e-01, 1.645337539485495437e+00 0
2.415204528977425991e+00, -3.235710347667916098e-01, -2.811142549375064137e-01, 1.514416193037962655e-01, 2.037673031698029824e+00 0
9.084810977976580659e-01, -1.049680017223614606e-02, -4.396789452078865568e-02, -1.010610866104952321e-01, 1.009778988989676662e+00 0
3.911023828944306668e-01, -1.031868203009471407e-01, -1.521168121351679503e-01, -3.493913394589385768e-01, 1.193524848179607911e+00 0
8.012920714906237585e-01, -6.039576582780935288e-02, -1.788414889758453419e-01, -4.042346819527600221e-01, 2.706644948889739499e+00 0
2.637765692872635626e+00, -1.962859787157227864e-01, -3.811169501143079064e-01, 2.237156989535799834e-01, 3.299548281821963691e+00 0
2.464053528482257338e+00, -6.046622573981699778e-02, -3.864314062441478459e-01, 1.103117829768809899e-01, 4.769462830970049083e+00 0
1.828949860338558331e+00, -3.291014157700723752e-02, -1.671498534123466370e-02, -3.688388220893452224e-02, 3.649283052296098950e-01 0
2.281383629160082194e+00, -1.032001704059166969e-01, -2.849871054301689743e-01, 8.273075019166681310e-02, 2.802326738740665846e+00 0
6.867987432933984060e-01, -2.848886017759794304e-04, -6.547191194984790415e-04, -1.507644283079740029e-03, 8.422694325423245310e-03 1
3.540016453409520203e-01, -3.790859727189203107e-04, -5.359006933827979713e-04, -1.233530713476967654e-03, 4.160130776728128595e-03 1
6.504571796998747102e-01, -7.209485803279605011e-04, -1.547100232731597703e-03, -3.561219347018548462e-03, 1.857207878574620302e-02 0
6.358692832605359335e-01, -7.086979349205414780e-03, -1.481737774285089848e-02, -3.411704648235109466e-02, 1.735733345937581218e-01 0
1.358134561884734470e+00, -3.867547781572444054e-01, -7.992842206812794670e-02, -3.748349770176883089e-01, -1.955579324682585884e+00 0
5.478520705042304595e-01, -5.417844721959674554e-04, -9.825138559440200516e-04, -2.262101999628528259e-03, 9.985646292110024469e-03 1
7.374067693590835582e-01, -7.471540986901180174e-04, -1.908434604459530257e-03, -4.396021469951411076e-03, 2.732298154403293641e-02 0
6.431602720542121121e-01, -8.780497330151026264e-03, -1.859640515141314926e-02, -4.281639359325807581e-02, 2.204730431686261760e-01 0
9.506752312339332711e-01, -8.175041318446402139e-03, -4.097834431227366514e-02, -9.414313725872346106e-02, 1.119052303940526905e+00 0
1.953591929771681279e+00, -6.848377429085756862e-01, -1.492671466436281125e-01, -7.318698332895229308e-02, 1.147133731872690854e+00 0
6.262568044940912682e-01, -3.012138338976289575e-01, -5.842665495622143546e-01, -1.115458802093651780e+00, 2.606745150095634678e+00 0
4.663616312032550226e-01, -6.030448972584700595e-04, -9.762492138916293400e-04, -2.248202987309641954e-03, 8.820632394398016107e-03 1
7.661484883223250719e-01, -1.447562012222747621e-02, -3.949504815660348500e-02, -9.090272323724143955e-02, 6.007046930221533465e-01 0
1.494430000756631349e-01, -6.608171979441921362e-01, -7.524422950244855635e-01, -1.660174656502788393e+00, 1.956497320968328513e+00 0
2.090898260143237763e+00, -4.539577140648609621e-02, -2.037214743031231790e-01, 2.422597378754894407e-02, 2.882542210266046290e+00 0
7.301690985148076019e-01, -1.347792109611890138e-02, -3.387637128896207883e-02, -7.796968719985368501e-02, 4.760045910671104052e-01 0
8.447899361106669947e-01, -5.417857471465519067e-04, -1.826680208409259265e-03, -4.203683270204811376e-03, 3.417879279327199621e-02 0
2.074330391668805174e+00, -4.623807652906003485e-01, -1.734117286967422067e-01, 2.537484807648707208e-02, 1.402266135193781960e+00 0
5.769855701793973335e-01, -5.827506753364711245e-02, -1.104191847349398070e-01, -2.536485061969603882e-01, 1.144714644666473102e+00 0
4.364444881197370174e-01, -4.077447432325088938e-02, -6.352810840363083689e-02, -1.461976908522607255e-01, 5.464295309912592380e-01 0
4.663607192566878168e-01, -3.861965345691767068e-03, -6.251983321139222005e-03, -1.439307808887943171e-02, 5.643525802137405040e-02 0
9.481600468013040572e-01, -4.792031174436625629e-01, -9.574220849774981446e-01, -8.532177692091461596e-01, -1.167076836785916782e+00 0
2.358191422583526098e+00, -1.584272768324275216e-01, -2.992609877849680688e-01, 1.188635100825461560e-01, 2.629848151250086197e+00 0
2.121844715092267464e+00, -4.078867797582439586e-02, -2.233379384105914078e-01, 2.710989718389370320e-02, 2.995327542804363752e+00 0
3.915948676574253495e-01, -1.996276623052079674e-02, -2.946175575191539026e-02, -6.783647747550405893e-02, 2.393062237164783612e-01 0
3.236886879984220977e-01, -5.425787350341890886e-02, -7.418507749930895734e-02, -1.707237911971760946e-01, 5.482244043431441227e-01 0
1.068913575345846301e+00, -1.146846505456181010e-03, -1.338152848262138747e-02, -3.075203313750325337e-02, 8.330396787884364329e-01 0
7.659352774851719836e-01, -3.796432219649463480e-02, -1.033814896885630746e-01, -2.369328388293806265e-01, 1.532286357508990449e+00 0
1.006430336768397105e+00, -1.611267372002759754e-02, -1.089123938298971195e-01, -2.449587776549013718e-01, 3.780423707518050680e+00 0
2.293956774874368332e+00, -1.233852130097815164e-01, -2.843428818448073825e-01, 9.227401600569014317e-02, 2.687355400618528289e+00 0
9.366646696064028221e-01, -2.181068361142743731e-03, -1.026589228709223409e-02, -2.363001246558122867e-02, 2.653285381389012265e-01 0
7.085257469864041369e-01, -1.106636312110996587e-03, -2.657261485395388118e-03, -6.121260684109616941e-03, 3.579644523892253072e-02 0
2.315625764213443460e+00, -2.388517421453571765e-02, -3.339904356304382871e-01, 3.761182852518338282e-02, 5.435577762355844555e+00 0
