1.533697123112562899e+00, -4.017245769225723934e-03, -3.463263424230161262e-03, -7.980437762298620008e-03, -1.573362010635324243e-02 0
1.179932141271718304e+00, -7.782050693828463858e-03, -7.307700146730549892e-03, -1.685441702999010416e-02, -2.056784298330985999e-02 0
1.790653567104115274e+00, -1.187541064361798300e-03, -8.750316353378771077e-04, -2.016740108530956296e-03, -7.377631579317213938e-03 1
1.292620941997761896e+00, -2.943009084417582636e-03, -2.709762419761875974e-03, -6.234341805422195966e-03, -8.656351480328106779e-03 0
9.527664291906665639e-01, -2.020709991363007618e-03, -1.950390376868122843e-03, -4.480783656335790739e-03, -4.307868802695329763e-03 0
9.684313586388141326e-01, -2.294525290958320807e-01, -2.197421088347109031e-01, -5.021919689288825150e-01, -4.804248495672218677e-01 0
2.447308467829833134e+00, -4.166652696874754702e-01, -1.428362325686085010e-01, 1.023264707419353936e+00, 2.253152508035692669e+00 0
9.971719466884330085e-01, -6.082886207249122400e-03, -5.845558222011690112e-03, -1.347870271290195661e-02, -1.358470517873370739e-02 0
1.369079944495565693e+00, -7.485117970599324336e-03, -6.778119051111359053e-03, -1.561778313444353757e-02, -2.405679372534577296e-02 0
1.303936166130293728e+00, -1.953731479270260155e-02, -1.794780262488865352e-02, -4.131690192602116563e-02, -5.828280695795563793e-02 0
1.440797626537993814e+00, -6.835734572971752070e-03, -6.074958264725349374e-03, -1.396838543970593642e-02, -2.365693876107106963e-02 0
1.471892165265867414e+00, -9.878843780236287730e-02, -8.710538848065824125e-02, -2.023257623329805521e-01, -3.459159344993958385e-01 0
1.487100421280310503e+00, -2.448230547190329287e-01, -2.161332068824228791e-01, -5.106450212797456478e-01, -7.517866206433132525e-01 0
1.419801487840493870e+00, -9.751420186035880677e-02, -8.722809563024773449e-02, -2.013323219528886654e-01, -3.204490610245083193e-01 0
1.298926766348519557e+00, -4.841853580201918583e-02, -4.452065330791937781e-02, -1.025527582240423341e-01, -1.429544317975773027e-01 0
9.850830426363649250e-01, -6.162187412639903543e-03, -5.929051072692791309e-03, -1.362975649887320298e-02, -1.351279198290378583e-02 0
1.656229972723348709e+00, -1.095835543252176025e-01, -9.010069089255490216e-02, -2.122603965603612475e-01, -4.799759654614560445e-01 0
1.479995039343109609e+00, -5.441147806022470640e-02, -4.780910572335999448e-02, -1.105313673602964092e-01, -1.973896517801893569e-01 0
1.500468474828426935e+00, -1.663582919061741680e-03, -1.451195408057632998e-03, -3.337615451179848629e-03, -6.192729894471581120e-03 0
1.532424432716858131e+00, -1.725132221346558081e-01, -1.498465847383820271e-01, -3.536211659118850270e-01, -6.067567128051818415e-01 0
1.500410599036213100e+00, -9.575940610297211872e-03, -8.353707181700502013e-03, -1.922024664542328412e-02, -3.565570558472215545e-02 0
9.319885254572565225e-01, -3.324484384149518912e-02, -3.214444089723181297e-02, -7.407578265395867168e-02, -7.015209243756234669e-02 0
1.226827860174570795e+00, -2.100840528191101186e-03, -1.957892574457844714e-03, -4.497694135724039644e-03, -5.764442736742392617e-03 0
1.759810477341469781e+00, -1.000738851672318408e-01, -7.709181120822974909e-02, -1.842719914301564066e-01, -5.297897045021051632e-01 0
1.832467928243815880e+00, -1.575445816055172366e-01, -1.171689445330724444e-01, -3.006329006447847063e-01, -8.715245343657496147e-01 0
1.981037120252992167e+00, -1.199865928532435899e-01, -6.095992464797060639e-02, -3.066688372705833610e-01, -3.448613701917234486e+00 0
1.671423286423782573e+00, -1.845358823650883242e-03, -1.491369503755212442e-03, -3.433371959172449965e-03, -8.850835774977189666e-03 0
1.120124347810037335e+00, -3.834033290121973553e-02, -3.630764205102475495e-02, -8.357272975867263698e-02, -9.515112853647909874e-02 0
1.549781372665743451e+00, -9.501827879869208238e-02, -8.164755265882231439e-02, -1.900854713092078319e-01, -3.671571154297039730e-01 0
1.394727877784489811e+00, -3.834069966170539079e-02, -3.450273800181782868e-02, -7.933864990833539022e-02, -1.251574444459542246e-01 0
1.251035122536677591e+00, -2.787126261242977021e-01, -2.572950508132362257e-01, -5.946559150757377843e-01, -6.941475340847894637e-01 0
