2.384981234722129084e+00, -1.921157463580005055e-03, -4.164240041176812679e-01, 1.554388405495622738e+00, 6.084542034300410851e-01, 7.260845198171388120e+02, 7.989386662468214785e+34, -6.0, 4.732706064313125, 0, 0
1.711751493091968168e+00, -9.078344401803314923e-03, -6.658905466269403606e-01, 3.023250519485920496e-01, -3.503962789646565545e-02, 2.370894116011399877e+00, 2.804185825869734882e+34, -6.0, 1.4540161344533507, 0, 0
9.580017946963779174e-01, -2.994008956690771134e-03, -1.555714290557921702e-02, -1.545322226535807315e-02, -3.574971045912720552e-02, 4.407895630044026403e-01, 2.613534586266671047e+33, -6.0, 0.006679930939239176, 0, 0
1.475236359183911050e+00, -7.341237241774808313e-05, -5.340181814344477917e-01, -1.809347910617208655e+01, -2.643409979093694351e-01, -7.853752170263229345e+03, 2.914966678356888361e+34, -6.0, 32.88176608064254, 0, 0
2.290513894128540784e+00, -5.632622457684167971e-02, -4.842803844635991672e-01, -6.467274893992147611e+00, -1.206147345571731933e+01, -4.737364188915894374e+02, 7.637035854318043397e+34, -6.0, 12.354401915649465, 0, 0
1.869585341078923602e+00, -9.844218076656788296e-05, -6.783129896623413257e-02, -1.412403492757806633e-01, -4.301730518306432632e-03, -1.931519813614672287e+00, 1.155736291846898740e+35, -6.0, 1.0822297586559408, 0, 0
1.955776290897536018e+00, -5.264138755013351989e-03, -8.750724933818258833e-02, -8.712097323775264135e-02, -3.889420625558850583e-03, 4.792364433237932708e+00, 1.249255303955677568e+35, -6.0, 0.004414218288785826, 0, 0
2.727294265734832912e+00, -9.783965072976444355e-02, -5.232908142782755068e-01, 7.033752687822303340e-02, 5.181626109300865174e-02, 3.967231718938166285e+00, 7.388529508825713884e+34, -6.0, 1.134413838269324, 0, 0
2.476731813362762491e+00, -7.391191086142901052e-03, -4.854974778731762086e-01, -9.939527717911982307e-01, 9.750232104658557164e-01, 2.786017939413254112e+02, 7.132093203447419515e+34, -6.0, 1.0472871994009472, 0, 0
6.726316326956872649e-01, -3.441806948985254855e-01, -4.344945825954737995e-01, 2.136480622230713333e+00, 1.416910941290946135e-01, 4.780438853018193157e+00, 2.000000000000000468e+33, -6.0, 5.917162854985086, 0, 0
9.887052427388016707e-01, -3.423936908454939809e-01, -8.480489451133069734e-01, -8.433203521238256117e-01, -7.249019033633078424e-01, -8.456813676054204532e-01, 9.465910389456094480e+33, -6.0, 0.005575849149661497, 0, 0
1.975180588712494245e+00, -7.344620638254288451e-04, -1.088472137573516241e-01, -1.600232468722672108e+00, -1.060201406124966841e-02, -4.424954753127095586e+01, 1.190188082613294754e+35, -6.0, 13.70163923800568, 0, 0
1.502822640162009726e+00, -5.297324918093575946e-03, -6.356434553096794726e-01, 2.873177217788842608e-01, -4.372189873857074138e-02, 4.871200238118783332e+00, 2.000023733182037344e+34, -6.0, 1.452010823644689, 0, 0
