7.589960718297271702e-01, -4.958782235312420711e-03, -1.330453044103398035e-02, -3.063248170612694818e-02, 1.997167846375041134e-01
2.844166640016267067e+00, -4.967579275870230848e-01, -3.435907681570249395e-01, 2.638210376521761269e-01, 2.136160010149176891e+00
1.813748899821659766e+00, -9.430172276407026294e-03, -4.236678162927240074e-03, -9.742641090918035054e-03, 6.766970811431366473e-02
2.312526793139153991e+00, -2.706477065350092470e-01, -2.598247570987575195e-01, 1.196313066870428321e-01, 2.034821036357641333e+00
6.577377166110264239e-01, -3.171004992038321986e-04, -6.895969364469551385e-04, -1.587359252660879407e-03, 8.413534165505836757e-03
5.993106339144291805e-01, -6.712521182257083063e-04, -1.319063184908571620e-03, -3.036244169632365021e-03, 1.449302814033201839e-02
6.433830595914118433e-01, -3.601010058271274517e-01, -6.884604880070372968e-01, -1.174121117958194738e+00, 1.837814853331561027e+00
4.066141114730945638e-01, -4.696678974718892325e-04, -7.056241551439978738e-04, -1.624258215962379659e-03, 5.866825073056580742e-03
1.859365147041492250e+00, -5.622925593627334240e-02, -3.691976693425718520e-02, -6.795168647193126910e-02, 9.209969244027637059e-01
5.919713001934739927e-01, -8.472424391631941387e-03, -1.645153388317370513e-02, -3.788172896152169900e-02, 1.788591059258730354e-01
2.589635783854838280e+00, -1.051296856145620850e+00, -2.618583354300153543e-01, -2.860557294684448054e-02, 1.384323943020576042e+00
7.913107300363793062e-01, -1.373067123871153927e-01, -3.830521182116963241e-01, -7.829318083951836149e-01, 3.804740282810073815e+00
9.085135286612955330e-01, -2.607392099508353857e-03, -1.093028172472559900e-02, -2.517985324824624158e-02, 2.530689728773883873e-01
2.691375315466882245e+00, -3.476132299116344582e-01, -3.456869843535371190e-01, 2.337180179946906911e-01, 2.361704178986912872e+00
2.066812632735128830e-01, -3.731958967418315121e-01, -4.516771247638520781e-01, -1.024078217145833136e+00, 2.127473255572352784e+00
2.120415780112063331e+00, -1.962403992521233875e-01, -1.997217628734974659e-01, 5.327318699966100690e-02, 1.943849974600499575e+00
6.212671739052559872e-01, -2.800489761033043631e-03, -5.709006614788320055e-03, -1.314244932355661255e-02, 6.527150664634187582e-02
1.084207106272279342e+00, -2.906657648253127002e-01, -8.265660653881228281e-01, -6.029075826138942107e-01, -1.076980116472780136e+00
4.066127803414502084e-01, -5.138987797457723362e-03, -7.720737569760285045e-03, -1.777571212121465891e-02, 6.424132190804471287e-02
2.176922210021736248e+00, -2.263882078506278817e-01, -2.192597584689454648e-01, 7.458593372427878287e-02, 1.940868127093425599e+00
2.405550485491761314e+00, -1.278812637109943418e-01, -3.268684589775175953e-01, 1.232141708374573374e-01, 3.043250090957250187e+00
2.307075400126488596e+00, -7.900206143381975910e-01, -2.206204662743409539e-01, 4.334080486211602801e-02, 1.427369166303565473e+00
5.654519317735338113e-01, -2.263663085906193473e-01, -4.149226197901331181e-01, -9.019037662492855878e-01, 2.943619889436534187e+00
9.856696926901612477e-01, -2.607389136971633575e-03, -1.567685291093800018e-02, -3.607868884880682803e-02, 5.133083530260482696e-01
8.234276913187350555e-01, -3.726536797449655700e-03, -1.180088694152190559e-02, -2.716897568321691159e-02, 2.078730915332686058e-01
2.743560171281571591e+00, -2.264206117109978933e-01, -4.011642809231499296e-01, 2.746512762692317478e-01, 3.444288557872473788e+00
3.916140577630193298e-01, -1.420920704879773035e-03, -2.097122434244774996e-03, -4.827458221560978514e-03, 1.703751964138218791e-02
5.993093011225092415e-01, -3.726534947479780494e-03, -7.322927036672674354e-03, -1.686418209656734279e-02, 8.053313397231613713e-02
2.844481309502029376e+00, -9.793050257882145448e-01, -2.908100171718090987e-01, 1.165563054983416447e-01, 1.599415165836962416e+00
7.675439938494660330e-01, -2.804555712114739086e-01, -6.546777377067818371e-01, -1.001532357542843199e+00, 1.762565260818715451e+00
1.114239658135654398e+00, -4.875228967146443687e-02, -4.661119614660780286e-01, -3.881141777172893992e-01, 3.389858870509978139e+00
2.094812137943231178e+00, -2.107637006888071207e-01, -1.877981838496076417e-01, 4.308960404373631675e-02, 1.841019855474257838e+00
1.845711588078571941e+00, -5.333700168465048685e-01, -1.150616421686380675e-01, -9.017220703637507384e-02, 1.027756879667822920e+00
9.321481130335490528e-01, -1.962359669733080292e-01, -6.357988227444018037e-01, -7.479459899643094989e-01, 1.244900172757853696e+00
9.573793743867803352e-01, -2.852982035358150870e-02, -1.460171375672396354e-01, -3.267583183650900613e-01, 3.771730716352629464e+00
2.826338990577788035e+00, -4.463779012155216774e-01, -3.509932110228036195e-01, 2.666747885174651223e-01, 2.235613402282801143e+00
7.518420149664926111e-01, -2.107603984016904464e-01, -5.160758669670120202e-01, -9.533424178359001244e-01, 3.062878755812055154e+00
8.248315719640857413e-01, -3.235248708643390092e-01, -7.550782177552201047e-01, -9.283886661940893292e-01, 5.342669273904384619e-01
2.675467332615800942e+00, -1.190704771568759091e-01, -4.450842759042116237e-01, 2.997834316932311838e-01, 6.142074293053839895e+00
2.412133050058081096e+00, -1.148852761119804611e-01, -3.344653377458989274e-01, 1.214780266900928468e-01, 3.228284319892446685e+00
6.650118577021357780e-01, -1.188571991226596274e-03, -2.619922126743637510e-03, -6.030560372740636881e-03, 3.237276791478793658e-02
1.875085801159121601e+00, -1.611234271687961295e-02, -1.490041405390733070e-02, -3.275453569223413935e-02, 5.859049991045293115e-01
5.689995124356783673e-01, -1.031869399467393311e-01, -1.927971104360509114e-01, -4.403785421860406113e-01, 1.874742357589915809e+00
2.223714622446096634e+00, -1.373270357712502721e-01, -2.519014157235153761e-01, 7.847231501247896313e-02, 2.421505530466085077e+00
2.871100844385527928e-01, -6.608101535591535125e-01, -8.391464136818116426e-01, -1.704700319950382070e+00, 1.675322488435039947e+00
6.504571949356792171e-01, -6.249798024186023829e-04, -1.341159456063992748e-03, -3.087666729728316163e-03, 1.610473728918496855e-02
1.034093708402495704e+00, -1.926200911525364004e-02, -1.562800821163788934e-01, -3.383983619920969410e-01, 6.017422210692988216e+00
2.077491516378444203e+00, -7.900068284627286275e-01, -1.788850068198174492e-01, -5.466518963461616115e-02, 1.228672976453166532e+00
8.697997577407363679e-01, -1.148540057297993966e-01, -3.918457015171189495e-01, -7.512078303175173666e-01, 4.205424899820950912e+00
3.149532110620145708e-01, -1.893507655191680739e-01, -2.561678746529947315e-01, -5.861548450609042060e-01, 1.703490479302925742e+00
4.960834359377622738e-01, -1.067816150827212776e-03, -1.798624940611550857e-03, -4.141920643114645195e-03, 1.696253851997677614e-02
2.281656446764298352e+00, -5.624704256987000245e-02, -3.014659790835674813e-01, 5.886680074078543684e-02, 3.349280405851585485e+00
2.814307138432245559e+00, -3.869601461229901229e-01, -3.631373114541909253e-01, 2.717111699374996636e-01, 2.435257419299868609e+00
3.446714449265649849e-01, -2.107621524567024340e-01, -2.942375233553445324e-01, -6.710333480556447405e-01, 1.952881004456532121e+00
2.097041441497392356e+00, -2.519717844244132032e-01, -1.863998995527337277e-01, 4.439608077128365943e-02, 1.733321747387619460e+00
6.410499789679943161e-01, -1.373089361026853805e-01, -2.872689338728371400e-01, -6.424859094167634233e-01, 2.802625526727956728e+00
3.086566772840640960e-01, -1.824429647725902453e-03, -2.454928831756519880e-03, -5.650551852839692281e-03, 1.801868967439324010e-02
2.231166945713701111e+00, -1.108346104469069004e-01, -2.611532316620535643e-01, 7.438067157353255021e-02, 2.617380730593155569e+00
2.368728111139927428e+00, -3.608146726204696647e-03, -4.358107860661556421e-01, 4.952250630195589864e-01, 3.253741934753696228e+02
2.115488777289424860e+00, -1.962405503819328323e-01, -1.976260193827787948e-01, 5.144684296824406783e-02, 1.929614386311797158e+00
1.933200386775499435e+00, -5.146590812722517949e-01, -1.355682396863588934e-01, -4.742995465899260688e-02, 1.172752077608369747e+00
5.704829306680707646e-01, -4.008257881784315080e-01, -6.968714665091837457e-01, -1.262573473551134251e+00, 1.945378983260076300e+00
8.447899928682226500e-01, -2.383001713857491716e-04, -8.034645962557158527e-04, -1.849913144451173800e-03, 1.504994072187138161e-02
2.593070394023820224e+00, -2.431423867635957303e-01, -3.498309664795328233e-01, 2.042668322124326086e-01, 2.718883767922448236e+00
2.414268312324643340e+00, -2.906794944038920692e-01, -2.868260360268052311e-01, 1.500043950947101412e-01, 2.131109595455372929e+00
8.708241785719400552e-01, -3.867747501004490385e-01, -8.507945302856055880e-01, -8.821069939616708044e-01, -4.031467839044312607e-01
2.727426644909004771e+00, -7.099186100971678348e-01, -2.934521172782166287e-01, 1.932705467954003165e-01, 1.744993196028765681e+00
4.141044959213784904e-01, -2.702228446849108158e-03, -4.096580970659111955e-03, -9.433387821378813598e-03, 3.450320522232869225e-02
7.757662776913963887e-01, -1.641473323501050907e-01, -4.350969813776621731e-01, -8.571833374375684711e-01, 3.587881633318033892e+00
2.480119604240115017e+00, -5.241726348996791213e-02, -4.014257501864260114e-01, 1.192623347522317051e-01, 5.766833793674804198e+00
2.506270010009702176e+00, -1.962835819840513529e-01, -3.385012004691451137e-01, 1.698179339653532183e-01, 2.782374308226218229e+00
2.136303601351822401e+00, -5.937030937111208440e-01, -1.882697682221335933e-01, 3.460794338825042005e-02, 1.390115010882057689e+00
2.463083355553620457e+00, -3.671587012297079788e-02, -4.062183602586239006e-01, 9.839023823308316874e-02, 6.964764546567863590e+00
8.161790412217384549e-01, -2.386507756334062952e-02, -7.397045411406460991e-02, -1.697567533930111616e-01, 1.258359171873852489e+00
